Speed,SteerAngle,YawRate,TurnRadius,GearPos
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
0.000000,0.000000,-119.977409,-0.000000,0
14.626170,1.062500,-0.109983,-11.491583,3
14.626170,1.062500,-0.232172,-18.878082,3
14.641796,1.062500,-0.109983,-30.922699,3
14.641796,1.062500,-0.109983,-50.904865,3
14.641796,1.062500,-0.232172,-83.083099,3
14.657422,1.062500,-0.232172,-135.042938,3
14.641796,1.062500,-0.232172,-217.275467,3
